"loan_status","loan_amnt","grade","home_ownership","annual_inc","emp_length","int_rate","age","emp_cat","ir_cat"
0,15000,"A","RENT",65000,13,7.51,28,"0-15","0-8"
0,5200,"A","MORTGAGE",49536,11,6.62,22,"0-15","0-8"
0,3500,"C","OWN",32000,9,15.27,23,"0-15","13.5+"
0,4500,"A","RENT",39000,8,6.62,35,"0-15","0-8"
1,12000,"A","RENT",30000,2,8.9,34,"0-15","8-11"
0,7000,"A","RENT",33000,2,7.9,23,"0-15","0-8"
0,1200,"D","RENT",42000,6,16.29,31,"0-15","13.5+"
0,12250,"A","MORTGAGE",52833,7,6.62,29,"0-15","0-8"
0,7200,"B","MORTGAGE",51800,4,11.71,22,"0-15","11-13.5"
0,2000,"D","OWN",24000,14,16.29,31,"0-15","13.5+"
0,4000,"A","MORTGAGE",51000,5,6.03,23,"0-15","0-8"
0,10000,"B","RENT",90000,11,12.42,25,"0-15","11-13.5"
0,6500,"A","MORTGAGE",72000,7,6.03,27,"0-15","0-8"
0,8650,"A","MORTGAGE",60000,4,7.51,25,"0-15","0-8"
0,25000,"A","RENT",67000,3,7.9,23,"0-15","0-8"
0,8000,"A","RENT",30000,4,NA,28,"0-15","Missing"
0,32400,"A","RENT",67920,13,NA,44,"0-15","Missing"
0,10000,"A","MORTGAGE",35000,4,6.03,32,"0-15","0-8"
0,8000,"B","MORTGAGE",70000,19,9.91,30,"15-30","8-11"
0,9050,"A","MORTGAGE",45000,2,6.62,24,"0-15","0-8"
0,16000,"B","RENT",2e+05,14,12.69,29,"0-15","11-13.5"
0,20000,"B","MORTGAGE",120000,7,12.42,29,"0-15","11-13.5"
0,5300,"B","MORTGAGE",105000,0,12.69,26,"0-15","11-13.5"
0,13000,"A","MORTGAGE",72100,2,NA,22,"0-15","Missing"
0,8400,"B","RENT",41000,2,11.71,33,"0-15","11-13.5"
0,1200,"B","MORTGAGE",74000,12,12.69,26,"0-15","11-13.5"
1,14400,"B","RENT",125000,8,11.71,25,"0-15","11-13.5"
0,7000,"A","RENT",32340,9,6.62,22,"0-15","0-8"
0,10000,"B","MORTGAGE",56500,4,NA,37,"0-15","Missing"
0,7200,"A","MORTGAGE",78000,7,6.62,26,"0-15","0-8"
0,8800,"A","RENT",48000,7,6.62,22,"0-15","0-8"
0,10800,"A","MORTGAGE",53000,32,7.51,25,"30-45","0-8"
1,25500,"D","MORTGAGE",75000,2,17.27,35,"0-15","13.5+"
0,5600,"C","RENT",34444,5,13.49,29,"0-15","11-13.5"
1,7000,"C","MORTGAGE",58000,6,14.65,40,"0-15","13.5+"
0,12500,"B","RENT",31000,5,10.65,23,"0-15","8-11"
0,9000,"A","MORTGAGE",190000,4,6.03,31,"0-15","0-8"
0,1000,"C","RENT",75000,4,13.49,27,"0-15","11-13.5"
0,15000,"A","MORTGAGE",182952,9,6.03,25,"0-15","0-8"
0,4500,"A","MORTGAGE",55000,NA,8.49,26,"Missing","8-11"
0,2500,"B","OWN",12000,4,12.69,24,"0-15","11-13.5"
0,12000,"A","RENT",80000,1,6.62,23,"0-15","0-8"
0,11300,"B","MORTGAGE",52000,9,NA,24,"0-15","Missing"
0,4000,"B","RENT",26000,1,NA,23,"0-15","Missing"
0,35000,"D","MORTGAGE",395000,3,16.77,34,"0-15","13.5+"
0,10500,"A","OWN",41400,NA,6.62,32,"Missing","0-8"
0,8400,"B","MORTGAGE",48000,7,11.71,34,"0-15","11-13.5"
0,5000,"B","MORTGAGE",24996,4,12.69,23,"0-15","11-13.5"
0,4800,"B","MORTGAGE",72000,14,10.65,25,"0-15","8-11"
0,10500,"A","MORTGAGE",48000,8,7.51,23,"0-15","0-8"
0,5000,"B","RENT",111460,3,11.71,22,"0-15","11-13.5"
1,5000,"C","MORTGAGE",24000,1,14.65,22,"0-15","13.5+"
0,6500,"B","RENT",38400,1,9.91,34,"0-15","8-11"
0,20000,"E","RENT",105000,8,18.64,64,"0-15","13.5+"
0,20000,"C","MORTGAGE",201000,3,14.27,33,"0-15","13.5+"
0,7000,"A","MORTGAGE",65000,3,7.9,23,"0-15","0-8"
0,13750,"B","MORTGAGE",47500,3,11.71,24,"0-15","11-13.5"
0,5000,"C","RENT",90000,24,15.96,23,"15-30","13.5+"
0,4000,"B","MORTGAGE",69000,9,9.91,28,"0-15","8-11"
0,17000,"A","MORTGAGE",61147,5,6.03,24,"0-15","0-8"
0,12000,"A","MORTGAGE",36000,5,6.03,37,"0-15","0-8"
1,9600,"C","RENT",24000,4,14.27,21,"0-15","13.5+"
0,12000,"B","RENT",33600,5,9.91,22,"0-15","8-11"
0,12000,"A","MORTGAGE",55000,6,6.62,40,"0-15","0-8"
0,2000,"A","MORTGAGE",61000,3,7.9,32,"0-15","0-8"
0,8000,"A","MORTGAGE",41000,5,6.03,26,"0-15","0-8"
0,26000,"C","MORTGAGE",78000,1,15.96,30,"0-15","13.5+"
0,5000,"A","RENT",58000,18,6.62,36,"15-30","0-8"
0,9600,"B","RENT",60000,7,10.65,27,"0-15","8-11"
0,5000,"A","MORTGAGE",41784,18,6.03,22,"15-30","0-8"
0,30000,"D","MORTGAGE",78252,23,17.58,35,"15-30","13.5+"
0,7200,"A","RENT",82060.56,1,NA,30,"0-15","Missing"
0,15000,"A","MORTGAGE",117696,2,6.03,23,"0-15","0-8"
0,10200,"A","MORTGAGE",132000,3,7.9,26,"0-15","0-8"
0,6350,"A","MORTGAGE",35360,7,7.51,33,"0-15","0-8"
0,13000,"A","RENT",110400,9,7.9,26,"0-15","0-8"
0,4000,"B","RENT",30996,7,10.65,28,"0-15","8-11"
0,1500,"B","RENT",48000,2,11.71,33,"0-15","11-13.5"
0,28000,"B","RENT",88000,10,9.91,22,"0-15","8-11"
1,4000,"C","RENT",45000,11,14.65,37,"0-15","13.5+"
0,20000,"B","MORTGAGE",132650,23,10.65,28,"15-30","8-11"
0,6350,"A","MORTGAGE",61260,2,7.51,37,"0-15","0-8"
0,20000,"B","RENT",1e+05,9,12.69,27,"0-15","11-13.5"
0,9100,"B","MORTGAGE",81000,5,12.42,22,"0-15","11-13.5"
0,9200,"B","OWN",41100,2,12.42,24,"0-15","11-13.5"
0,17000,"B","RENT",70000,4,11.71,49,"0-15","11-13.5"
0,15000,"B","RENT",77000,13,12.42,23,"0-15","11-13.5"
0,10000,"B","MORTGAGE",36588,NA,10.65,26,"Missing","8-11"
0,17000,"A","RENT",75000,6,7.9,42,"0-15","0-8"
0,2000,"A","RENT",85000,2,6.62,43,"0-15","0-8"
0,8400,"A","MORTGAGE",50000,15,6.03,37,"0-15","0-8"
0,2000,"B","RENT",30225,7,12.42,28,"0-15","11-13.5"
0,6000,"C","MORTGAGE",24000,0,13.49,25,"0-15","11-13.5"
0,2675,"B","RENT",18144,2,9.91,26,"0-15","8-11"
0,10000,"B","MORTGAGE",48000,8,10.65,23,"0-15","8-11"
0,3400,"A","RENT",24290.4,0,7.51,23,"0-15","0-8"
0,4000,"A","RENT",30000,2,7.51,34,"0-15","0-8"
0,2000,"B","RENT",60000,2,9.91,27,"0-15","8-11"
0,12000,"C","MORTGAGE",85000,0,14.27,26,"0-15","13.5+"
0,22250,"B","MORTGAGE",135000,6,NA,33,"0-15","Missing"
0,5025,"A","MORTGAGE",70000,4,NA,22,"0-15","Missing"
0,22800,"D","MORTGAGE",50000,5,17.27,24,"0-15","13.5+"
0,11300,"B","MORTGAGE",31000,0,9.91,28,"0-15","8-11"
0,5000,"B","RENT",75000,4,NA,23,"0-15","Missing"
0,5600,"A","RENT",56000,21,6.03,24,"15-30","0-8"
0,15000,"B","RENT",65000,4,12.42,21,"0-15","11-13.5"
1,7075,"D","OWN",62910,3,17.58,33,"0-15","13.5+"
0,3700,"A","RENT",94000,3,7.9,28,"0-15","0-8"
0,2000,"A","RENT",69000,0,8.9,43,"0-15","8-11"
1,10000,"A","RENT",40000,4,6.62,25,"0-15","0-8"
0,7000,"A","RENT",67550,3,8.9,26,"0-15","8-11"
0,4000,"B","RENT",82350,16,9.91,32,"15-30","8-11"
0,17000,"A","MORTGAGE",68250,3,NA,25,"0-15","Missing"
0,3600,"A","RENT",45000,2,6.03,23,"0-15","0-8"
0,7200,"A","OWN",10080,11,6.03,33,"0-15","0-8"
0,4000,"A","MORTGAGE",54000,1,6.03,30,"0-15","0-8"
0,30000,"B","RENT",61200,29,11.71,34,"15-30","11-13.5"
0,20000,"A","MORTGAGE",60000,14,7.9,28,"0-15","0-8"
0,10200,"B","RENT",90000,14,11.71,22,"0-15","11-13.5"
1,5000,"A","RENT",15000,NA,NA,31,"Missing","Missing"
0,10000,"A","MORTGAGE",51000,9,6.03,23,"0-15","0-8"
0,35000,"A","OWN",90000,27,8.9,23,"15-30","8-11"
0,8600,"A","RENT",30000,2,7.51,27,"0-15","0-8"
0,9000,"A","MORTGAGE",50000,4,6.03,25,"0-15","0-8"
0,21600,"B","MORTGAGE",88055,6,12.42,29,"0-15","11-13.5"
0,5000,"B","MORTGAGE",110000,12,NA,30,"0-15","Missing"
0,14400,"B","MORTGAGE",88000,8,11.71,27,"0-15","11-13.5"
0,21000,"B","MORTGAGE",108000,0,11.71,25,"0-15","11-13.5"
0,11000,"A","RENT",27000,9,8.9,26,"0-15","8-11"
0,10000,"A","OWN",72000,2,6.62,27,"0-15","0-8"
0,5950,"C","MORTGAGE",57000,2,13.49,22,"0-15","11-13.5"
1,25000,"C","MORTGAGE",73476,5,13.49,23,"0-15","11-13.5"
0,4375,"B","RENT",130000,6,NA,35,"0-15","Missing"
0,5000,"A","MORTGAGE",45000,0,6.62,24,"0-15","0-8"
0,4300,"A","MORTGAGE",90000,13,7.9,24,"0-15","0-8"
0,10625,"A","MORTGAGE",73000,21,6.03,26,"15-30","0-8"
0,10700,"A","RENT",32000,4,6.03,23,"0-15","0-8"
0,11800,"A","MORTGAGE",175000,2,7.51,36,"0-15","0-8"
0,7000,"A","MORTGAGE",44000,6,6.03,25,"0-15","0-8"
0,3000,"A","MORTGAGE",65000,NA,6.03,29,"Missing","0-8"
0,5000,"A","MORTGAGE",195000,4,8.9,24,"0-15","8-11"
0,4000,"B","RENT",40000,1,12.69,22,"0-15","11-13.5"
0,6000,"B","RENT",45000,1,10.65,27,"0-15","8-11"
0,24000,"C","MORTGAGE",84000,21,NA,37,"15-30","Missing"
0,1200,"B","RENT",43200,NA,9.91,25,"Missing","8-11"
0,7700,"B","MORTGAGE",46000,3,11.71,41,"0-15","11-13.5"
0,7000,"A","MORTGAGE",70000,5,6.03,21,"0-15","0-8"
0,12025,"C","RENT",1782000,13,14.27,63,"0-15","13.5+"
0,5600,"A","MORTGAGE",70000,2,6.62,28,"0-15","0-8"
1,20000,"D","RENT",53000,5,16.77,22,"0-15","13.5+"
0,5000,"A","MORTGAGE",78000,0,6.62,24,"0-15","0-8"
0,10700,"C","MORTGAGE",117000,5,14.27,38,"0-15","13.5+"
0,14600,"A","RENT",30000,3,6.03,23,"0-15","0-8"
0,7200,"A","MORTGAGE",115000,0,7.9,32,"0-15","0-8"
0,3300,"A","MORTGAGE",65000,22,7.51,24,"15-30","0-8"
1,6250,"A","MORTGAGE",38484,15,7.51,22,"0-15","0-8"
0,6000,"B","OWN",48000,0,10.65,25,"0-15","8-11"
0,12000,"A","MORTGAGE",99000,16,6.03,24,"15-30","0-8"
0,6800,"A","MORTGAGE",45000,15,6.03,25,"0-15","0-8"
0,14400,"A","MORTGAGE",218000,12,8.9,29,"0-15","8-11"
1,5000,"C","RENT",80000,6,15.27,24,"0-15","13.5+"
0,5000,"A","MORTGAGE",75000,6,6.03,23,"0-15","0-8"
0,8000,"D","RENT",56400,4,16.77,27,"0-15","13.5+"
0,6500,"A","MORTGAGE",73000,0,6.03,25,"0-15","0-8"
0,5000,"A","RENT",32000,3,6.03,26,"0-15","0-8"
0,12000,"B","RENT",65000,0,11.71,21,"0-15","11-13.5"
1,4000,"A","RENT",110000,6,7.51,28,"0-15","0-8"
0,2000,"A","MORTGAGE",62000,3,6.03,22,"0-15","0-8"
1,1200,"B","RENT",34000,0,9.91,26,"0-15","8-11"
0,6200,"A","RENT",65000,0,8.9,24,"0-15","8-11"
0,6025,"A","MORTGAGE",65000,NA,6.03,27,"Missing","0-8"
0,3000,"A","RENT",75000,4,8.9,22,"0-15","8-11"
0,18000,"A","RENT",80000,6,7.9,21,"0-15","0-8"
0,2000,"A","RENT",65000,16,7.9,44,"15-30","0-8"
0,10000,"A","MORTGAGE",120000,5,6.62,25,"0-15","0-8"
0,4800,"B","RENT",38000,13,11.71,25,"0-15","11-13.5"
0,9300,"D","RENT",42000,2,NA,27,"0-15","Missing"
0,15000,"A","RENT",37440,5,7.9,27,"0-15","0-8"
0,5000,"A","RENT",25000,1,7.51,28,"0-15","0-8"
0,2000,"C","RENT",19200,2,13.49,24,"0-15","11-13.5"
0,14000,"B","MORTGAGE",72000,4,12.42,27,"0-15","11-13.5"
1,12625,"A","MORTGAGE",55000,1,7.9,29,"0-15","0-8"
0,5000,"C","RENT",30000,2,NA,22,"0-15","Missing"
0,5000,"B","RENT",43200,11,12.69,22,"0-15","11-13.5"
0,10000,"B","RENT",74000,14,11.71,28,"0-15","11-13.5"
0,7300,"A","MORTGAGE",42000,20,NA,28,"15-30","Missing"
0,18000,"A","MORTGAGE",130000,2,7.9,26,"0-15","0-8"
0,10000,"B","MORTGAGE",120000,14,9.91,23,"0-15","8-11"
0,4000,"B","RENT",20000,2,10.65,27,"0-15","8-11"
0,22000,"B","RENT",82600,26,12.69,26,"15-30","11-13.5"
1,3000,"C","MORTGAGE",58000,20,15.96,27,"15-30","13.5+"
0,14400,"C","RENT",48000,0,13.49,22,"0-15","11-13.5"
0,3800,"A","RENT",26400,24,7.9,23,"15-30","0-8"
1,2000,"A","RENT",20400,4,7.9,29,"0-15","0-8"
1,10000,"F","RENT",45600,4,20.89,30,"0-15","13.5+"
0,10000,"B","RENT",50000,1,12.69,31,"0-15","11-13.5"
0,12000,"B","RENT",90000,16,12.42,22,"15-30","11-13.5"
1,16450,"B","OWN",38400,0,10.65,33,"0-15","8-11"
0,8500,"A","MORTGAGE",78000,3,7.51,24,"0-15","0-8"
0,29800,"B","OWN",62352,7,10.65,23,"0-15","8-11"
0,10000,"A","MORTGAGE",62000,1,7.9,23,"0-15","0-8"
0,8000,"A","RENT",76460,1,6.03,25,"0-15","0-8"
0,5325,"B","MORTGAGE",82000,11,NA,24,"0-15","Missing"
0,7500,"A","MORTGAGE",45000,6,7.9,30,"0-15","0-8"
1,12000,"A","MORTGAGE",40000,8,NA,30,"0-15","Missing"
0,2500,"A","MORTGAGE",34000,1,6.03,25,"0-15","0-8"
0,5000,"B","OWN",112732,5,12.69,33,"0-15","11-13.5"
0,3000,"C","RENT",60000,14,13.49,27,"0-15","11-13.5"
0,5000,"A","MORTGAGE",62000,14,6.03,22,"0-15","0-8"
0,30000,"B","MORTGAGE",200100,12,11.71,26,"0-15","11-13.5"
0,4000,"B","MORTGAGE",120000,8,10.65,23,"0-15","8-11"
0,12000,"B","RENT",1e+05,3,9.91,25,"0-15","8-11"
0,1800,"B","MORTGAGE",57600,25,12.42,26,"15-30","11-13.5"
0,10000,"A","MORTGAGE",64500,0,NA,23,"0-15","Missing"
0,7400,"A","RENT",140000,0,6.03,28,"0-15","0-8"
0,10000,"A","RENT",74000,3,NA,33,"0-15","Missing"
0,2000,"B","RENT",48000,11,10.65,31,"0-15","8-11"
0,5825,"C","RENT",26000,5,14.27,26,"0-15","13.5+"
0,8400,"A","RENT",45000,1,7.9,24,"0-15","0-8"
0,16000,"C","MORTGAGE",68000,1,13.49,39,"0-15","11-13.5"
0,16500,"A","RENT",47000,4,7.9,38,"0-15","0-8"
0,35000,"D","MORTGAGE",116000,0,17.58,25,"0-15","13.5+"
0,8000,"C","RENT",75000,2,13.49,27,"0-15","11-13.5"
0,12150,"A","OWN",32000,8,6.62,37,"0-15","0-8"
0,7200,"A","OWN",24000,3,7.51,29,"0-15","0-8"
0,5500,"C","MORTGAGE",85000,7,13.49,25,"0-15","11-13.5"
0,7450,"B","MORTGAGE",114996,0,11.71,33,"0-15","11-13.5"
0,5000,"C","RENT",26400,2,13.49,21,"0-15","11-13.5"
0,6000,"A","OWN",16000,NA,7.9,23,"Missing","0-8"
0,12800,"B","RENT",40000,NA,12.69,21,"Missing","11-13.5"
0,14000,"B","RENT",95000,0,12.69,23,"0-15","11-13.5"
0,11200,"D","RENT",42000,5,16.77,21,"0-15","13.5+"
0,6500,"A","RENT",123000,0,NA,29,"0-15","Missing"
0,6000,"A","OWN",26232,NA,6.03,22,"Missing","0-8"
0,2400,"B","RENT",18000,2,10.65,27,"0-15","8-11"
0,5000,"A","MORTGAGE",43200,2,7.51,33,"0-15","0-8"
0,12375,"B","MORTGAGE",55000,8,9.91,23,"0-15","8-11"
0,6000,"C","OWN",21000,2,15.27,23,"0-15","13.5+"
0,15875,"A","MORTGAGE",53000,20,7.9,31,"15-30","0-8"
0,20000,"A","MORTGAGE",80000,13,8.9,31,"0-15","8-11"
1,4750,"C","MORTGAGE",55500,7,15.27,27,"0-15","13.5+"
0,7000,"F","RENT",60000,1,20.89,25,"0-15","13.5+"
0,11200,"A","RENT",61200,6,6.62,22,"0-15","0-8"
0,16000,"B","MORTGAGE",70000,15,NA,23,"0-15","Missing"
0,1750,"B","MORTGAGE",78000,2,10.65,22,"0-15","8-11"
1,4500,"C","MORTGAGE",75000,4,14.65,25,"0-15","13.5+"
0,3600,"D","RENT",54804,4,16.77,23,"0-15","13.5+"
1,3000,"E","RENT",24000,3,19.03,37,"0-15","13.5+"
0,15000,"C","MORTGAGE",95000,29,15.96,26,"15-30","13.5+"
0,6000,"A","RENT",40000,3,6.62,24,"0-15","0-8"
0,6000,"A","MORTGAGE",60000,20,8.9,23,"15-30","8-11"
0,10825,"B","RENT",35000,4,10.65,44,"0-15","8-11"
0,8500,"A","RENT",24000,1,7.9,24,"0-15","0-8"
0,2000,"B","RENT",30000,0,12.42,25,"0-15","11-13.5"
1,1000,"A","MORTGAGE",30000,4,6.62,23,"0-15","0-8"
0,13000,"A","MORTGAGE",94000,1,6.03,23,"0-15","0-8"
0,2000,"B","RENT",69996,0,10.65,30,"0-15","8-11"
0,9000,"A","MORTGAGE",61200,2,NA,23,"0-15","Missing"
0,10000,"A","RENT",1e+05,3,6.62,25,"0-15","0-8"
0,15000,"A","OWN",30000,3,6.62,22,"0-15","0-8"
0,5600,"C","RENT",41000,10,15.96,26,"0-15","13.5+"
0,4500,"A","RENT",70000,4,6.62,29,"0-15","0-8"
0,11425,"A","RENT",52500,7,7.51,27,"0-15","0-8"
0,7000,"A","MORTGAGE",1e+05,4,8.9,28,"0-15","8-11"
0,10000,"C","MORTGAGE",97000,17,14.65,29,"15-30","13.5+"
0,7000,"B","MORTGAGE",53796,17,9.91,28,"15-30","8-11"
1,2000,"B","RENT",25000,NA,9.91,25,"Missing","8-11"
0,4200,"A","RENT",31200,4,8.9,25,"0-15","8-11"
0,22000,"B","MORTGAGE",80000,7,10.65,23,"0-15","8-11"
1,8500,"C","MORTGAGE",78000,1,15.96,22,"0-15","13.5+"
0,4375,"A","MORTGAGE",30000,8,6.62,23,"0-15","0-8"
0,7200,"B","RENT",24000,5,10.65,38,"0-15","8-11"
1,1000,"C","MORTGAGE",32352,15,15.27,22,"0-15","13.5+"
0,1400,"A","MORTGAGE",30000,2,6.03,23,"0-15","0-8"
0,15000,"D","MORTGAGE",204000,14,17.58,27,"0-15","13.5+"
1,13600,"B","MORTGAGE",91000,48,12.42,30,"45+","11-13.5"
0,4000,"E","RENT",19200,6,19.03,25,"0-15","13.5+"
0,13000,"B","RENT",38400,4,NA,42,"0-15","Missing"
0,16425,"A","MORTGAGE",79536,18,7.9,28,"15-30","0-8"
0,7000,"B","MORTGAGE",90000,2,NA,22,"0-15","Missing"
0,15000,"C","MORTGAGE",59800,17,15.96,23,"15-30","13.5+"
1,7000,"D","RENT",120000,3,16.29,32,"0-15","13.5+"
0,10000,"A","MORTGAGE",30000,6,7.51,32,"0-15","0-8"
0,6000,"B","RENT",66000,2,NA,62,"0-15","Missing"
0,4000,"A","RENT",47088,12,6.62,24,"0-15","0-8"
0,9800,"A","MORTGAGE",72000,6,6.62,31,"0-15","0-8"
0,2500,"D","RENT",22200,2,16.29,21,"0-15","13.5+"
0,7200,"B","RENT",52000,3,12.69,25,"0-15","11-13.5"
0,20000,"A","OWN",153936,44,NA,42,"30-45","Missing"
0,4000,"B","RENT",51600,6,9.91,23,"0-15","8-11"
0,30000,"E","MORTGAGE",166000,33,NA,27,"30-45","Missing"
0,35000,"A","MORTGAGE",85000,8,NA,24,"0-15","Missing"
0,13250,"A","OWN",60000,0,7.9,22,"0-15","0-8"
0,6000,"A","MORTGAGE",53808,5,8.9,22,"0-15","8-11"
0,10000,"B","MORTGAGE",40000,6,9.91,24,"0-15","8-11"
0,7500,"A","RENT",95000,0,7.51,37,"0-15","0-8"
0,9600,"D","RENT",48000,5,16.29,33,"0-15","13.5+"
0,2800,"A","MORTGAGE",53000,3,6.03,26,"0-15","0-8"
0,35000,"C","MORTGAGE",150000,8,15.96,26,"0-15","13.5+"
0,5200,"A","RENT",40000,2,6.62,39,"0-15","0-8"
0,12800,"A","MORTGAGE",72000,3,6.62,35,"0-15","0-8"
0,1700,"D","MORTGAGE",67836,4,16.77,23,"0-15","13.5+"
0,8000,"A","MORTGAGE",51000,19,7.51,28,"15-30","0-8"
0,10300,"B","RENT",165000,12,9.91,26,"0-15","8-11"
0,20000,"A","RENT",80000,4,7.9,23,"0-15","0-8"
0,6125,"C","OWN",66000,25,14.65,40,"15-30","13.5+"
0,5000,"A","MORTGAGE",110000,0,6.03,24,"0-15","0-8"
0,5000,"C","OWN",115000,10,14.27,23,"0-15","13.5+"
0,5000,"B","RENT",108000,11,12.69,24,"0-15","11-13.5"
0,6000,"A","RENT",75000,1,6.03,23,"0-15","0-8"
0,5000,"A","MORTGAGE",52000,9,7.9,21,"0-15","0-8"
0,8000,"A","MORTGAGE",38496,7,6.03,25,"0-15","0-8"
0,2100,"A","MORTGAGE",61000,6,6.62,22,"0-15","0-8"
0,1300,"B","RENT",34400,0,9.91,33,"0-15","8-11"
0,25000,"B","MORTGAGE",75000,13,10.65,33,"0-15","8-11"
0,12800,"B","MORTGAGE",262000,12,9.91,32,"0-15","8-11"
0,2500,"A","MORTGAGE",74000,12,6.62,22,"0-15","0-8"
0,24000,"A","MORTGAGE",150000,18,6.62,40,"15-30","0-8"
0,4800,"B","RENT",40000,4,11.71,27,"0-15","11-13.5"
0,30000,"A","MORTGAGE",120000,2,7.9,51,"0-15","0-8"
0,16000,"A","RENT",50000,1,7.9,50,"0-15","0-8"
0,4000,"A","MORTGAGE",40000,41,7.51,23,"30-45","0-8"
0,1500,"C","MORTGAGE",34800,3,13.49,22,"0-15","11-13.5"
0,6000,"C","MORTGAGE",92000,0,NA,28,"0-15","Missing"
0,2000,"C","MORTGAGE",37000,1,14.27,22,"0-15","13.5+"
0,3000,"C","RENT",18000,5,15.27,24,"0-15","13.5+"
0,18000,"B","MORTGAGE",95000,5,11.71,31,"0-15","11-13.5"
0,6000,"B","RENT",72000,5,12.42,43,"0-15","11-13.5"
0,10000,"A","RENT",66000,3,6.62,36,"0-15","0-8"
0,14000,"A","MORTGAGE",104800,6,6.03,38,"0-15","0-8"
0,6000,"A","MORTGAGE",51600,12,8.9,27,"0-15","8-11"
0,14000,"A","RENT",90000,0,6.03,26,"0-15","0-8"
0,4300,"A","MORTGAGE",30000,4,7.9,34,"0-15","0-8"
0,12000,"A","OWN",90000,6,6.03,21,"0-15","0-8"
0,8800,"A","RENT",60000,3,8.9,22,"0-15","8-11"
0,10000,"A","MORTGAGE",57600,NA,6.03,23,"Missing","0-8"
0,4000,"C","OWN",38000,2,14.65,32,"0-15","13.5+"
0,5000,"A","RENT",64600,2,7.9,24,"0-15","0-8"
1,12000,"D","MORTGAGE",133000,2,16.29,31,"0-15","13.5+"
0,30000,"B","MORTGAGE",9e+05,11,12.69,50,"0-15","11-13.5"
0,30000,"A","MORTGAGE",286000,11,6.62,34,"0-15","0-8"
1,15600,"D","MORTGAGE",87000,21,17.27,49,"15-30","13.5+"
0,30000,"A","MORTGAGE",125004,9,7.9,22,"0-15","0-8"
0,3500,"D","RENT",21600,2,NA,22,"0-15","Missing"
0,7275,"A","MORTGAGE",36000,NA,6.03,22,"Missing","0-8"
0,6825,"A","MORTGAGE",38400,4,8.9,44,"0-15","8-11"
0,5000,"A","MORTGAGE",45000,4,6.03,27,"0-15","0-8"
0,14775,"A","MORTGAGE",36000,NA,6.62,24,"Missing","0-8"
0,12500,"A","MORTGAGE",85000,8,NA,22,"0-15","Missing"
0,6000,"A","OWN",19200,7,NA,29,"0-15","Missing"
0,21000,"B","MORTGAGE",90000,24,12.42,23,"15-30","11-13.5"
0,12000,"A","MORTGAGE",85000,12,6.62,26,"0-15","0-8"
0,1000,"A","RENT",35000,1,7.9,46,"0-15","0-8"
0,30000,"B","MORTGAGE",750000,2,9.91,32,"0-15","8-11"
0,6000,"A","MORTGAGE",75000,NA,6.03,37,"Missing","0-8"
0,4000,"A","RENT",28000,0,8.9,23,"0-15","8-11"
0,20000,"C","RENT",75000,0,13.49,27,"0-15","11-13.5"
0,4500,"C","RENT",36000,6,13.49,30,"0-15","11-13.5"
0,8000,"A","RENT",40000,1,7.9,31,"0-15","0-8"
0,2000,"A","MORTGAGE",80000,5,7.9,23,"0-15","0-8"
0,11325,"B","RENT",36000,7,12.69,25,"0-15","11-13.5"
0,2500,"C","MORTGAGE",62000,9,14.65,31,"0-15","13.5+"
0,35000,"E","RENT",150000,0,18.64,33,"0-15","13.5+"
0,6000,"C","RENT",61400,4,15.96,30,"0-15","13.5+"
0,5000,"A","MORTGAGE",120000,3,8.9,23,"0-15","8-11"
0,7200,"A","MORTGAGE",182004,2,6.62,30,"0-15","0-8"
1,8000,"C","RENT",128000,1,15.27,39,"0-15","13.5+"
1,10000,"B","RENT",48000,4,11.71,31,"0-15","11-13.5"
0,6000,"B","MORTGAGE",180000,17,12.42,25,"15-30","11-13.5"
0,7400,"B","MORTGAGE",80000,7,12.69,27,"0-15","11-13.5"
0,5600,"D","RENT",40800,22,16.77,25,"15-30","13.5+"
1,9750,"C","MORTGAGE",82248,6,14.27,25,"0-15","13.5+"
0,4000,"A","MORTGAGE",36000,5,NA,26,"0-15","Missing"
0,7200,"A","OWN",74004,6,6.62,34,"0-15","0-8"
1,3600,"A","RENT",24000,1,6.62,24,"0-15","0-8"
0,6000,"B","MORTGAGE",43000,6,10.65,24,"0-15","8-11"
0,8000,"B","RENT",65000,3,12.69,24,"0-15","11-13.5"
0,11100,"A","RENT",75000,5,6.03,31,"0-15","0-8"
0,12000,"C","RENT",85000,2,NA,30,"0-15","Missing"
0,8000,"A","RENT",35000,13,6.03,24,"0-15","0-8"
0,10000,"B","RENT",66000,4,11.71,32,"0-15","11-13.5"
0,4800,"B","MORTGAGE",39600,5,12.42,25,"0-15","11-13.5"
1,7200,"B","RENT",14400,0,11.71,22,"0-15","11-13.5"
0,2000,"C","MORTGAGE",80000,4,15.27,24,"0-15","13.5+"
0,6000,"A","RENT",80000,2,6.03,31,"0-15","0-8"
0,5950,"C","RENT",20124.6,NA,13.49,23,"Missing","11-13.5"
1,6000,"A","RENT",38400,NA,7.9,40,"Missing","0-8"
0,3600,"C","RENT",60000,NA,15.27,22,"Missing","13.5+"
0,3000,"A","MORTGAGE",57000,11,7.51,27,"0-15","0-8"
0,6000,"B","OWN",31200,NA,11.71,27,"Missing","11-13.5"
0,3000,"B","MORTGAGE",66000,4,NA,23,"0-15","Missing"
0,5000,"A","MORTGAGE",96000,5,8.9,24,"0-15","8-11"
